X,Y,fid,GEOID,NAME,UATYPE,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG,Tmax1,icon_url
-84.154709,33.052313,"188","5113","Barnesville, GA Urban Cluster",C,"14029301","102435",5.417,0.04,33.052313,-84.154709,29.5308399200439,./0.png
-81.172633,39.988847,"189","5140","Barnesville, OH Urban Cluster",C,"5154243","31354",1.99,0.012,39.988847,-81.172633,29.7836818695068,./0.png
-70.21503,41.687826,"190","5167","Barnstable Town, MA Urbanized Area",U,"718703876","58462266",277.493,22.572,41.687826,-70.21503,11.4879159927368,./0.png
-81.361338,33.248668,"191","5194","Barnwell, SC Urban Cluster",C,"9372803","40813",3.619,0.016,33.248668,-81.361338,29.2906970977783,./0.png
-72.517883,44.198429,"192","5221","Barre--Montpelier, VT Urban Cluster",C,"45888065","525070",17.717,0.203,44.198429,-72.517883,8.0892219543457,./0.png
-91.853281,45.401884,"193","5248","Barron, WI Urban Cluster",C,"4961100","49729",1.915,0.019,45.401884,-91.853281,6.30687141418457,./0.png
-156.764378,71.29367,"194","5275","Barrow, AK Urban Cluster",C,"2102063","437401",0.812,0.169,71.29367,-156.764378,,./0.png
-117.03838,34.888029,"195","5302","Barstow, CA Urban Cluster",C,"31973823","0",12.345,0,34.888029,-117.03838,23.8857593536377,./0.png
-95.956299,36.745387,"196","5329","Bartlesville, OK Urban Cluster",C,"63435593","32200",24.493,0.012,36.745387,-95.956299,23.7246971130371,./0.png
-97.433073,30.796199,"197","5356","Bartlett, TX Urban Cluster",C,"2792859","1094",1.078,0,30.796199,-97.433073,27.9138259887695,./0.png
-107.084447,39.375173,"198","5410","Basalt--El Jebel, CO Urban Cluster",C,"10379166","72698",4.007,0.028,39.375173,-107.084447,7.92485761642456,./0.png
-94.941756,39.127539,"199","5423","Basehor, KS Urban Cluster",C,"6338785","102674",2.447,0.04,39.127539,-94.941756,17.0385284423828,./0.png
-91.913851,32.776783,"200","5437","Bastrop, LA Urban Cluster",C,"26102801","105190",10.078,0.041,32.776783,-91.913851,27.8810520172119,./0.png
-97.360039,30.108887,"201","5464","Bastrop, TX Urban Cluster",C,"29724654","335053",11.477,0.129,30.108887,-97.360039,28.7118282318115,./0.png
-78.177406,43.002665,"202","5491","Batavia, NY Urban Cluster",C,"20720562","211667",8,0.082,43.002665,-78.177406,22.0464782714844,./0.png
-81.510262,33.908055,"203","5518","Batesburg-Leesville, SC Urban Cluster",C,"14968619","127564",5.779,0.049,33.908055,-81.510262,29.0763339996338,./0.png
-91.633541,35.7706,"204","5545","Batesville, AR Urban Cluster",C,"23827440","202777",9.2,0.078,35.7706,-91.633541,23.5208053588867,./0.png
-85.199479,39.297625,"205","5572","Batesville, IN Urban Cluster",C,"15590308","118684",6.019,0.046,39.297625,-85.199479,26.787691116333,./0.png
-89.942156,34.304023,"206","5599","Batesville, MS Urban Cluster",C,"21307731","0",8.227,0,34.304023,-89.942156,25.1770915985107,./0.png
-77.31417,42.34625,"207","5653","Bath, NY Urban Cluster",C,"11099053","244884",4.285,0.095,42.34625,-77.31417,20.7926998138428,./0.png
-91.038968,30.427916,"208","5680","Baton Rouge, LA Urbanized Area",U,"950043100","11837274",366.814,4.57,30.427916,-91.038968,30.7564430236816,./0.png
-85.197926,42.31374,"209","5707","Battle Creek, MI Urbanized Area",U,"137402013","3529056",53.051,1.363,42.31374,-85.197926,17.5071659088135,./0.png
-108.021395,39.464451,"210","5734","Battlement Mesa, CO Urban Cluster",C,"7570982","907",2.923,0,39.464451,-108.021395,11.276798248291,./0.png
-116.9463,40.638332,"211","5761","Battle Mountain, NV Urban Cluster",C,"5054537","0",1.952,0,40.638332,-116.9463,14.4788618087769,./0.png
-82.346883,31.771186,"212","5788","Baxley, GA Urban Cluster",C,"14613424","13203",5.642,0.005,31.771186,-82.346883,30.6582775115967,./0.png
-94.737759,37.021334,"213","5815","Baxter Springs, KS Urban Cluster",C,"11515404","0",4.446,0,37.021334,-94.737759,24.2357616424561,./0.png
-108.140107,32.764809,"214","5842","Bayard, NM Urban Cluster",C,"7014151","28840",2.708,0.011,32.764809,-108.140107,26.337818145752,./0.png
-83.890506,43.608621,"215","5869","Bay City, MI Urbanized Area",U,"104467427","4160572",40.335,1.606,43.608621,-83.890506,13.7671546936035,./0.png
-95.954928,28.980702,"216","5896","Bay City, TX Urban Cluster",C,"24227447","25388",9.354,0.01,28.980702,-95.954928,27.4983520507813,./0.png
-107.59671,37.241913,"217","5904","Bayfield, CO Urban Cluster",C,"4722576","0",1.823,0,37.241913,-107.59671,14.8552675247192,./0.png
-87.775532,30.883529,"218","5923","Bay Minette, AL Urban Cluster",C,"14865523","139486",5.74,0.054,30.883529,-87.775532,30.1921920776367,./0.png
-77.786511,38.567378,"219","5958","Bealeton, VA Urban Cluster",C,"9545702","26766",3.686,0.01,38.567378,-77.786511,22.9930877685547,./0.png
-90.42372,40.013699,"220","5977","Beardstown, IL Urban Cluster",C,"7476460","212332",2.887,0.082,40.013699,-90.42372,21.1221504211426,./0.png
-96.743305,40.267398,"221","6004","Beatrice, NE Urban Cluster",C,"17384244","170156",6.712,0.066,40.267398,-96.743305,11.5039253234863,./0.png
-80.716463,32.423368,"222","6031","Beaufort--Port Royal, SC Urban Cluster",C,"118150175","13541440",45.618,5.228,32.423368,-80.716463,28.3320598602295,./0.png
-94.127119,30.11918,"223","6058","Beaumont, TX Urbanized Area",U,"237471172","2860936",91.688,1.105,30.11918,-94.127119,28.7639045715332,./0.png
-112.636073,38.278832,"224","6076","Beaver, UT Urban Cluster",C,"5330422","0",2.058,0,38.278832,-112.636073,12.3920459747314,./0.png
-86.874001,37.398446,"225","6085","Beaver Dam, KY Urban Cluster",C,"10818675","38214",4.177,0.015,37.398446,-86.874001,27.714319229126,./0.png
-88.83322,43.465787,"226","6112","Beaver Dam, WI Urban Cluster",C,"20427952","71655",7.887,0.028,43.465787,-88.83322,7.77922058105469,./0.png
-93.874419,45.40383,"227","6128","Becker, MN Urban Cluster",C,"5079750","4722",1.961,0.002,45.40383,-93.874419,7.17244815826416,./0.png
-81.161445,37.912314,"228","6139","Beckley, WV Urbanized Area",U,"157976327","706538",60.995,0.273,37.912314,-81.161445,30.9455890655518,./0.png
-86.501238,38.856653,"229","6166","Bedford, IN Urban Cluster",C,"30403328","2314",11.739,0.001,38.856653,-86.501238,25.8729763031006,./0.png
-73.651332,41.175921,"230","6186","Bedford, NY Urban Cluster",C,"10154556","141660",3.921,0.055,41.175921,-73.651332,12.0931310653687,./0.png
-78.505088,40.024894,"231","6193","Bedford, PA Urban Cluster",C,"8532506","207475",3.294,0.08,40.024894,-78.505088,16.2268390655518,./0.png
-79.525928,37.338355,"232","6220","Bedford, VA Urban Cluster",C,"17353523","29339",6.7,0.011,37.338355,-79.525928,29.4332141876221,./0.png
-91.89306,35.069159,"233","6247","Beebe, AR Urban Cluster",C,"11384552","0",4.396,0,35.069159,-91.89306,24.2141342163086,./0.png
-87.620473,41.351042,"234","6261","Beecher, IL Urban Cluster",C,"5219772","0",2.015,0,41.351042,-87.620473,17.3930988311768,./0.png
-97.732662,28.389755,"235","6274","Beeville, TX Urban Cluster",C,"31495912","0",12.161,0,28.389755,-97.732662,28.8379611968994,./0.png
-85.233029,43.096485,"236","6301","Belding, MI Urban Cluster",C,"12339146","468185",4.764,0.181,43.096485,-85.233029,14.9085474014282,./0.png
-122.857433,47.448543,"237","6335","Belfair, WA Urban Cluster",C,"7735850","1964",2.987,0.001,47.448543,-122.857433,16.8017654418945,./0.png
-69.005594,44.423628,"238","6355","Belfast, ME Urban Cluster",C,"6847383","417657",2.644,0.161,44.423628,-69.005594,14.8729906082153,./0.png
-111.185972,45.7825,"239","6382","Belgrade, MT Urban Cluster",C,"26879916","116430",10.378,0.045,45.7825,-111.185972,10.257287979126,./0.png
-83.752855,40.359127,"240","6436","Bellefontaine, OH Urban Cluster",C,"14000649","0",5.406,0,40.359127,-83.752855,25.0587024688721,./0.png
-77.680091,40.912938,"241","6463","Bellefonte, PA Urban Cluster",C,"24772630","0",9.565,0,40.912938,-77.680091,16.9922542572021,./0.png
-103.850211,44.66496,"242","6490","Belle Fourche, SD Urban Cluster",C,"6866523","0",2.651,0,44.66496,-103.850211,4.51836633682251,./0.png
-80.678914,26.684083,"243","6517","Belle Glade, FL Urban Cluster",C,"21609906","27832",8.344,0.011,26.684083,-80.678914,29.3738956451416,./0.png
-93.764619,44.620096,"244","6571","Belle Plaine, MN Urban Cluster",C,"6703279","0",2.588,0,44.620096,-93.764619,8.10686874389648,./0.png
-90.431624,42.264832,"245","6598","Bellevue, IA Urban Cluster",C,"4205774","0",1.624,0,42.264832,-90.431624,11.7589864730835,./0.png
-82.84458,41.277074,"246","6625","Bellevue, OH Urban Cluster",C,"13750728","301671",5.309,0.116,41.277074,-82.84458,24.2185211181641,./0.png
-122.476127,48.77284,"247","6652","Bellingham, WA Urbanized Area",U,"124367250","9137066",48.018,3.528,48.77284,-122.476127,15.8271236419678,./0.png
-72.446683,43.123515,"248","6679","Bellows Falls, VT--NH Urban Cluster",C,"10143225","452211",3.916,0.175,43.123515,-72.446683,10.0845680236816,./0.png
-89.086559,35.727149,"249","6692","Bells, TN Urban Cluster",C,"10455177","16845",4.037,0.007,35.727149,-89.086559,26.4237155914307,./0.png
-96.260553,29.946233,"250","6706","Bellville, TX Urban Cluster",C,"5923109","25123",2.287,0.01,29.946233,-96.260553,28.8288269042969,./0.png
-98.105971,39.461195,"251","6733","Beloit, KS Urban Cluster",C,"4660471","0",1.799,0,39.461195,-98.105971,12.7145156860352,./0.png
-89.026108,42.509483,"252","6760","Beloit, WI--IL Urbanized Area",U,"88931630","2354014",34.337,0.909,42.509483,-89.026108,11.2861127853394,./0.png
-98.001924,30.186319,"253","6770","Belterra, TX Urban Cluster",C,"9094835","0",3.512,0,30.186319,-98.001924,27.6361064910889,./0.png
-82.498225,34.528131,"254","6779","Belton, SC Urban Cluster",C,"13907139","39539",5.37,0.015,34.528131,-82.498225,27.5992469787598,./0.png
-75.071549,40.825338,"255","6787","Belvidere, NJ--PA Urban Cluster",C,"5798798","47173",2.239,0.018,40.825338,-75.071549,13.1970071792603,./0.png
-90.490257,33.181941,"256","6814","Belzoni, MS Urban Cluster",C,"5960797","0",2.301,0,33.181941,-90.490257,28.9216747283936,./0.png
-94.883524,47.480112,"257","6841","Bemidji, MN Urban Cluster",C,"28970238","44386",11.185,0.017,47.480112,-94.883524,5.45818376541138,./0.png
-121.31202,44.049108,"258","6868","Bend, OR Urbanized Area",U,"102824264","560560",39.701,0.216,44.049108,-121.31202,15.4728441238403,./0.png
-79.685958,34.628218,"259","6895","Bennettsville, SC Urban Cluster",C,"21713692","1278568",8.384,0.494,34.628218,-79.685958,31.098123550415,./0.png
-73.202052,42.892667,"260","6922","Bennington, VT Urban Cluster",C,"19778212","264701",7.636,0.102,42.892667,-73.202052,10.8668060302734,./0.png
-110.294175,31.961786,"261","6949","Benson, AZ Urban Cluster",C,"6505395","4137",2.512,0.002,31.961786,-110.294175,27.2262763977051,./0.png
-95.602636,45.316565,"262","6976","Benson, MN Urban Cluster",C,"4509415","706",1.741,0,45.316565,-95.602636,7.20031595230103,./0.png
-78.546691,35.383812,"263","7003","Benson, NC Urban Cluster",C,"6566790","11841",2.535,0.005,35.383812,-78.546691,29.6227684020996,./0.png
-88.918322,37.999962,"264","7030","Benton, IL Urban Cluster",C,"11027094","34232",4.258,0.013,37.999962,-88.918322,22.4385738372803,./0.png
-88.359536,36.851835,"265","7057","Benton, KY Urban Cluster",C,"11911744","36051",4.599,0.014,36.851835,-88.359536,24.6848487854004,./0.png
-93.712465,32.657068,"266","7084","Benton, LA Urban Cluster",C,"11703915","791124",4.519,0.305,32.657068,-93.712465,28.7214794158936,./0.png
-119.487393,46.277732,"267","7111","Benton City, WA Urban Cluster",C,"6291789","66111",2.429,0.026,46.277732,-119.487393,21.6163501739502,./0.png
-86.470022,42.068719,"268","7138","Benton Harbor--St. Joseph--Fair Plain, MI Urbanized Area",U,"120910288","2557183",46.684,0.987,42.068719,-86.470022,16.5189342498779,./0.png
-84.293019,37.583562,"269","7165","Berea, KY Urban Cluster",C,"34296208","146925",13.242,0.057,37.583562,-84.293019,27.8638725280762,./0.png
-71.173026,44.4618,"270","7192","Berlin, NH Urban Cluster",C,"14117729","519209",5.451,0.2,44.4618,-71.173026,11.7382373809814,./0.png
-88.945505,43.971548,"271","7219","Berlin, WI Urban Cluster",C,"6024648","14520",2.326,0.006,43.971548,-88.945505,6.87939500808716,./0.png
-84.943937,40.60586,"272","7246","Berne, IN Urban Cluster",C,"11777622","411956",4.547,0.159,40.60586,-84.943937,22.6891460418701,./0.png
-86.340788,41.950895,"273","7273","Berrien Springs, MI Urban Cluster",C,"12852203","524338",4.962,0.202,41.950895,-86.340788,16.5189342498779,./0.png
-93.565725,36.370598,"274","7300","Berryville, AR Urban Cluster",C,"10331036","0",3.989,0,36.370598,-93.565725,24.980936050415,./0.png
-77.980386,39.153421,"275","7327","Berryville, VA Urban Cluster",C,"5127392","1608",1.98,0.001,39.153421,-77.980386,19.447868347168,./0.png
-94.035182,40.265875,"276","7354","Bethany, MO Urban Cluster",C,"3968749","1084",1.532,0,40.265875,-94.035182,14.8070783615112,./0.png
-161.782459,60.79492,"277","7381","Bethel, AK Urban Cluster",C,"6205286","149353",2.396,0.058,60.79492,-161.782459,,./0.png
-84.083101,38.964135,"278","7408","Bethel, OH Urban Cluster",C,"4204131","4856",1.623,0.002,38.964135,-84.083101,27.7455883026123,./0.png
-101.781567,47.265005,"279","7462","Beulah, ND Urban Cluster",C,"3541608","533",1.367,0,47.265005,-101.781567,6.96829032897949,./0.png
-87.305074,38.776776,"280","7489","Bicknell, IN Urban Cluster",C,"4385586","0",1.693,0,38.776776,-87.305074,23.636402130127,./0.png
-116.879711,34.246421,"281","7508","Big Bear City, CA Urban Cluster",C,"41856445","496940",16.161,0.192,34.246421,-116.879711,21.9992446899414,./0.png
-101.459125,31.19452,"282","7543","Big Lake, TX Urban Cluster",C,"2756021","0",1.064,0,31.19452,-101.459125,29.4027404785156,./0.png
-81.397107,24.68838,"283","7597","Big Pine Key, FL Urban Cluster",C,"19738088","3771218",7.621,1.456,24.68838,-81.397107,20.90842628479,./0.png
-85.473293,43.686859,"284","7624","Big Rapids, MI Urban Cluster",C,"24109578","170777",9.309,0.066,43.686859,-85.473293,11.5812587738037,./0.png
-101.470756,32.244366,"285","7651","Big Spring, TX Urban Cluster",C,"38167194","67731",14.736,0.026,32.244366,-101.470756,29.9185123443604,./0.png
-82.760598,36.8729,"286","7678","Big Stone Gap, VA Urban Cluster",C,"16470251","245864",6.359,0.095,36.8729,-82.760598,28.5545215606689,./0.png
-108.53184,45.79132,"287","7705","Billings, MT Urbanized Area",U,"137090773","632040",52.931,0.244,45.79132,-108.53184,11.611083984375,./0.png
-75.962775,42.105366,"288","7732","Binghamton, NY--PA Urbanized Area",U,"192017395","8981471",74.138,3.468,42.105366,-75.962775,15.7023801803589,./0.png
-122.756978,48.955394,"289","7759","Birch Bay, WA Urban Cluster",C,"32443287","130156",12.526,0.05,48.955394,-122.756978,16.7420330047607,./0.png
-86.791974,33.469107,"290","7786","Birmingham, AL Urbanized Area",U,"1372257744","10320279",529.832,3.985,33.469107,-86.791974,30.3296813964844,./0.png
-109.913168,31.441355,"291","7813","Bisbee, AZ Urban Cluster",C,"8124710","744",3.137,0,31.441355,-109.913168,25.3743305206299,./0.png
-79.784131,35.371737,"292","7824","Biscoe, NC Urban Cluster",C,"9205709","0",3.554,0,35.371737,-79.784131,28.4866962432861,./0.png
-118.415939,37.365976,"293","7840","Bishop, CA Urban Cluster",C,"11017745","52076",4.254,0.02,37.365976,-118.415939,18.8054485321045,./0.png
-97.795577,27.584786,"294","7867","Bishop, TX Urban Cluster",C,"3728911","0",1.44,0,27.584786,-97.795577,31.4401779174805,./0.png
-80.247396,34.218215,"295","7894","Bishopville, SC Urban Cluster",C,"5967255","0",2.304,0,34.218215,-80.247396,31.1459999084473,./0.png
-100.801005,46.819848,"296","7921","Bismarck, ND Urbanized Area",U,"99723531","2411332",38.503,0.931,46.819848,-100.801005,6.15230560302734,./0.png
-112.385854,43.202028,"297","7948","Blackfoot, ID Urban Cluster",C,"32125940","76650",12.404,0.03,43.202028,-112.385854,10.9270009994507,./0.png
-90.822944,44.296014,"298","7975","Black River Falls, WI Urban Cluster",C,"13975350","177530",5.396,0.069,44.296014,-90.822944,7.77467393875122,./0.png
-80.396122,37.225388,"299","8002","Blacksburg, VA Urbanized Area",U,"132281376","567058",51.074,0.219,37.225388,-80.396122,28.2447299957275,./0.png
-82.243468,31.29937,"300","8029","Blackshear, GA Urban Cluster",C,"8736513","21351",3.373,0.008,31.29937,-82.243468,30.153507232666,./0.png
-78.000023,37.078886,"301","8056","Blackstone, VA Urban Cluster",C,"4332324","3696",1.673,0.001,37.078886,-78.000023,29.7356185913086,./0.png
-97.29264,36.799819,"302","8083","Blackwell, OK Urban Cluster",C,"9123354","17842",3.523,0.007,36.799819,-97.29264,18.2977161407471,./0.png
-96.132515,41.544787,"303","8137","Blair, NE Urban Cluster",C,"10390011","0",4.012,0,41.544787,-96.132515,10.4243469238281,./0.png
-79.227554,40.443685,"304","8164","Blairsville, PA Urban Cluster",C,"15753390","86927",6.082,0.034,40.443685,-79.227554,24.3973789215088,./0.png
-84.934876,31.375859,"305","8191","Blakely, GA Urban Cluster",C,"7958937","0",3.073,0,31.375859,-84.934876,31.3024101257324,./0.png
-97.657197,35.154313,"306","8209","Blanchard, OK Urban Cluster",C,"8487871","4616",3.277,0.002,35.154313,-97.657197,22.7732963562012,./0.png
-83.97645,39.287524,"307","8218","Blanchester, OH Urban Cluster",C,"7540751","254751",2.912,0.098,39.287524,-83.97645,27.1328392028809,./0.png
-109.481411,37.625928,"308","8245","Blanding, UT Urban Cluster",C,"4310278","0",1.664,0,37.625928,-109.481411,13.1731081008911,./0.png
-83.870515,41.835576,"309","8272","Blissfield, MI Urban Cluster",C,"4769976","32155",1.842,0.012,41.835576,-83.870515,20.9082279205322,./0.png
-91.492777,45.103349,"310","8299","Bloomer, WI Urban Cluster",C,"5090583","336690",1.965,0.13,45.103349,-91.492777,8.27353572845459,./0.png
-86.938663,39.025952,"311","8326","Bloomfield, IN Urban Cluster",C,"3171931","0",1.225,0,39.025952,-86.938663,24.5880031585693,./0.png
-107.985408,36.711895,"312","8353","Bloomfield, NM Urban Cluster",C,"19594443","56922",7.565,0.022,36.711895,-107.985408,17.2995624542236,./0.png
-86.548361,39.162873,"313","8380","Bloomington, IN Urbanized Area",U,"116015737","13178",44.794,0.005,39.162873,-86.548361,25.8729763031006,./0.png
-88.978944,40.493804,"314","8407","Bloomington--Normal, IL Urbanized Area",U,"126867906","551438",48.984,0.213,40.493804,-88.978944,21.4450206756592,./0.png
-76.41213,41.016958,"315","8434","Bloomsburg--Berwick, PA Urbanized Area",U,"84655317","3145209",32.686,1.214,41.016958,-76.41213,15.7500038146973,./0.png
-85.056259,30.434991,"316","8461","Blountstown, FL Urban Cluster",C,"10241938","25169",3.954,0.01,30.434991,-85.056259,30.6811275482178,./0.png
-94.100266,43.637847,"317","8488","Blue Earth, MN Urban Cluster",C,"4518427","41946",1.745,0.016,43.637847,-94.100266,8.02936553955078,./0.png
-81.075284,37.378403,"318","8515","Bluefield, WV--VA Urban Cluster",C,"110141326","396628",42.526,0.153,37.378403,-81.075284,29.4464626312256,./0.png
-85.171967,40.751051,"319","8542","Bluffton, IN Urban Cluster",C,"17186481","200155",6.636,0.077,40.751051,-85.171967,21.3669128417969,./0.png
-83.894518,40.890826,"320","8569","Bluffton, OH Urban Cluster",C,"5638868","164059",2.177,0.063,40.890826,-83.894518,24.1146411895752,./0.png
